	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	direction
IL18R1	393.539039134264	-1.11568481913453	0.151658156240542	-7.35657644001004	1.88686852198238e-13	1.16332064971519e-11	down
POLE2	184.920084609075	2.14440120345396	0.29156054682247	7.35490870361029	1.91057655359059e-13	1.17279365125865e-11	up
DOLK	225.813247030769	1.49460882367311	0.203402831544296	7.34802368445704	2.01158861570632e-13	1.22943048569494e-11	up
SDHAF1	333.479919344615	1.77024782964257	0.241218979445541	7.3387584746093	2.15584243606987e-13	1.31189078458156e-11	up
PEAK1	625.280549541252	-1.61677887515148	0.220357525097198	-7.33707130917509	2.1831830560181e-13	1.32280190596752e-11	down
TAF15	796.738097554899	-1.46374493213863	0.19952813443598	-7.33603276688923	2.20018176516417e-13	1.32738004604776e-11	down
PPP1R2	1435.39984302291	1.55909348723624	0.212720855422541	7.32929304998946	2.31369960257165e-13	1.38990065441666e-11	up
TMED9	1374.17421084499	1.37218185713709	0.187268662470654	7.32734371588798	2.34759183539474e-13	1.40425950766569e-11	up
CLDND2	120.620035634472	-1.59713071208511	0.218065276062059	-7.32409460564727	2.40516972296322e-13	1.4326046947328e-11	down
RAB34	365.249772664581	1.77458712740446	0.242445275075024	7.31953685983495	2.48828227526164e-13	1.47585586258873e-11	up
PTPRCAP	2955.47430766323	2.00898765240142	0.274719404866813	7.31287130363216	2.61493443287573e-13	1.53799721016461e-11	up
GPR183	3262.65762505397	1.93607405216898	0.264743667320238	7.31301364737489	2.61216472832966e-13	1.53799721016461e-11	up
DSTYK	817.932954351236	-1.31416988452611	0.179767111630402	-7.31040217872566	2.6634398780788e-13	1.55999893192307e-11	down
MPHOSPH8	1014.84869060507	-1.21395401291857	0.166163947152316	-7.3057605679395	2.75702736431691e-13	1.60811342988393e-11	down
ZNF33A	365.673153255674	-1.25144996889558	0.171354695850364	-7.30327209700989	2.8085240462338e-13	1.61924260062582e-11	down
ZNF587B	451.842876428161	-1.31056250412608	0.17944257477672	-7.30352039228602	2.80334365787575e-13	1.61924260062582e-11	down
RCN3	202.685398797757	-2.33062072058704	0.319124550825556	-7.30316960747103	2.81066511028456e-13	1.61924260062582e-11	down
TAF9B	181.776763973518	1.64962404105374	0.225949339762729	7.30085798341352	2.85938435415906e-13	1.63590264416459e-11	up
STXBP3	573.923591687888	1.45077162823842	0.198716931078347	7.30069461301429	2.86285872138073e-13	1.63590264416459e-11	up
CHCHD2	2939.72035582979	1.74786546289876	0.239465141449167	7.29903923519405	2.89829802743049e-13	1.64944839561095e-11	up
RPL35	6306.86803377631	1.81734741019964	0.249109049697454	7.29538895679155	2.97797499239946e-13	1.68795945436126e-11	up
ALDH16A1	920.832264660208	1.55982697993175	0.214018104434935	7.28829453026937	3.13903157290066e-13	1.77210308515119e-11	up
ZNF587	1172.47143019952	-1.13642387573802	0.155947329422116	-7.28722883520476	3.16395253695575e-13	1.77902723247948e-11	down
MAD2L1	106.979342048421	1.90529461671176	0.261550082758358	7.28462631943433	3.22563118470782e-13	1.79931339537452e-11	up
EMC10	1255.95372569544	1.31142602039778	0.180080542971566	7.28244150510393	3.27832103976061e-13	1.82147663462114e-11	up
TXNDC9	396.061655215451	1.94881445566948	0.267668474608605	7.28070221388269	3.32086997057881e-13	1.83785311718214e-11	up
AK6	111.893712180838	2.03381153247758	0.279401862538283	7.27916240071204	3.35899129741979e-13	1.85166041834627e-11	up
UBL4A	709.067827922235	1.45145231853569	0.199415469286851	7.27853422668951	3.37466620638806e-13	1.85303448684363e-11	up
GPR34	148.223070493059	2.06773263824034	0.284147116674264	7.27697913123894	3.41378041842513e-13	1.85998105975977e-11	up
NDEL1	2136.30603902079	-1.87971226973294	0.25829707730933	-7.27732690324576	3.40499468738127e-13	1.85998105975977e-11	down
PELI2	1031.91772227752	-1.49903423107339	0.206259564483284	-7.26770772947537	3.65638813084847e-13	1.98412028453187e-11	down
TVP23C-CDRT4	98.7529135065566	-1.64793284907454	0.226762763176873	-7.26721100937179	3.66985326867955e-13	1.98412028453187e-11	down
SNRPB	850.115679579156	1.38128566957647	0.190188001242984	7.26273824084065	3.79331576560493e-13	2.04301301598117e-11	up
PWWP2B	521.379607290413	1.46493626395156	0.201865810519086	7.25698056637015	3.95826547741898e-13	2.11564022114367e-11	up
USP28	696.979962714607	-1.342803008775	0.185031396283678	-7.25716303149065	3.95293162831549e-13	2.11564022114367e-11	down
TP53BP1	953.722636718849	-1.29709861536499	0.178809880851776	-7.25406565446023	4.04443916961087e-13	2.15351065936439e-11	down
HERC1	8392.59393961666	-1.04653269380888	0.144330033682796	-7.25096964994071	4.13798408803098e-13	2.19500537077175e-11	down
USF3	1834.57522123243	-1.57618702329789	0.217638690684509	-7.24221882763823	4.41402880094948e-13	2.3326316862762e-11	down
RSC1A1	476.494777328732	-1.02946986089818	0.142187089934965	-7.24024847381747	4.47863458320827e-13	2.35790885154152e-11	down
DNAH14	86.7494098256925	2.95203678881293	0.407923340264497	7.23674400905531	4.59584433025569e-13	2.4105889459106e-11	up
YEATS4	182.045019101391	1.66224710157604	0.229859662939435	7.23157373642378	4.77428749645819e-13	2.49487581181089e-11	up
HSPBP1	258.534309062161	1.77692186873787	0.2457961921653	7.22924896876709	4.85672350524243e-13	2.51928720023128e-11	up
CDK5RAP2	1168.12471879818	-1.22655231835991	0.169665328236151	-7.22924554539938	4.85684592205078e-13	2.51928720023128e-11	down
MRPS34	522.273989302563	1.45431159186009	0.201198826627194	7.22823098046601	4.89325974671793e-13	2.52884383307404e-11	up
KMO	281.385462252996	1.54896958771247	0.214356486260748	7.22613817166359	4.96922171865991e-13	2.55869412817591e-11	up
DCUN1D1	1595.46592239889	1.56938231495232	0.21724158127253	7.22413409881936	5.0430475634282e-13	2.58723064230329e-11	up
SMARCA2	2469.72115125108	-1.34949166279273	0.186845464854242	-7.22250156751445	5.10398160770689e-13	2.60896979852857e-11	down
EIF3K	3742.34964611868	1.13691730875939	0.157552858124217	7.21610082035472	5.34993990042149e-13	2.72478641957337e-11	up
CCDC88C	3064.92290600177	-1.43230516459874	0.198551505168682	-7.21377137575416	5.44231013779973e-13	2.75314492226864e-11	down
NCOA6	1209.1357349162	-1.85532667411559	0.257194542398103	-7.21370934552642	5.44479112464027e-13	2.75314492226864e-11	down
MRPL54	362.184619350645	2.02565138498712	0.280845521713986	7.2126889281505	5.48576390334107e-13	2.76392054441812e-11	up
SLC1A5	1342.40757484503	1.45343423443254	0.201552090173014	7.21120893950987	5.54572825294294e-13	2.78415364470067e-11	up
C12orf29	338.030604382727	1.94205818025857	0.269444672548939	7.20763250535537	5.69330298494131e-13	2.84806975300071e-11	up
BAG4	913.077089746535	1.08613555672877	0.150755435941221	7.20461952133027	5.82061476232134e-13	2.90038882296297e-11	up
FBXW2	1845.44734588856	-1.35983848054801	0.18876930646722	-7.20370544341725	5.85978818895557e-13	2.90038882296297e-11	down
CITED4	79.1056130904029	1.96023698048787	0.272270670834519	7.19958919732222	6.03942378046473e-13	2.97365413314821e-11	up
ZBTB6	880.174219818312	1.8818592377665	0.261393010908412	7.19934795206085	6.0501179631528e-13	2.97365413314821e-11	up
SETD2	278.933192738668	-1.29656562439775	0.180166881587734	-7.19647036664931	6.17912098086893e-13	3.02647747833013e-11	down
MORC1	118.705586921095	3.39218100060379	0.471910373999846	7.18818908737297	6.5656294646123e-13	3.20461990916858e-11	up
ILVBL	403.307408462637	1.73153052646447	0.240950282387606	7.18625647293925	6.65919020067232e-13	3.23903933047927e-11	up
CWC25	696.806360075847	-1.61745051733242	0.22511312445871	-7.18505649646868	6.71794014966638e-13	3.25634774771932e-11	down
ETHE1	376.544970038006	1.76818605488043	0.246123687676417	7.18413603978295	6.76334956821892e-13	3.26709295121833e-11	up
PHB	942.944056274378	1.28655507567336	0.179106995433132	7.18316485943001	6.8115880396616e-13	3.27912647512065e-11	up
FARSA	1108.9148138526	1.6867822032342	0.234874875471354	7.18162042597837	6.8889964156822e-13	3.30507244420631e-11	up
RPS18	7073.58440118763	1.42477924671295	0.198466724227612	7.17893265109237	7.02577427711215e-13	3.35922819773352e-11	up
CLN5	374.686346654201	1.04697527277891	0.145858143214988	7.1780378503497	7.07189844561928e-13	3.36981954068035e-11	up
TOMM7	787.062323817618	1.5916868633427	0.221758492822317	7.17756890879502	7.09618948435681e-13	3.3699707966758e-11	up
FBXL20	1467.79772865267	-1.4754593912765	0.205946329700491	-7.16429078110918	7.81902808606507e-13	3.70074336046521e-11	down
GNA15	413.227220063254	1.55494179490637	0.217147025012006	7.16077871580507	8.0220051459403e-13	3.78407135357325e-11	up
POT1	709.11589747654	1.54796725302863	0.216273623030557	7.15744819612106	8.21926337889471e-13	3.8512728439041e-11	up
HSPA13	1196.02209116961	1.54572062901604	0.21595108445565	7.15773496999267	8.20209283904479e-13	3.8512728439041e-11	up
THAP7	520.680820032569	1.66998096182175	0.233395551235022	7.15515335654418	8.35794328081825e-13	3.9032428139024e-11	up
BIN2	4158.76370344402	-1.30693176354756	0.182780092364287	-7.15029600128879	8.65909768559248e-13	4.03049457504548e-11	down
RBL1	150.605461513555	-1.15676585941595	0.161851551523673	-7.14707921256319	8.86437314461075e-13	4.11242552124731e-11	down
RUVBL2	377.060252889709	1.4090763512663	0.197260484248589	7.14322666617086	9.11651072106261e-13	4.21548655282819e-11	up
EIF6	1661.57077208395	2.01468522289693	0.282093545815305	7.14190470779506	9.20464049719936e-13	4.24228299898791e-11	up
AIP	1404.80847315332	1.54141085539474	0.215852685439127	7.14103163580717	9.26330268468141e-13	4.25536751106427e-11	up
CREBBP	3654.59093545703	-1.84611136642662	0.258757672421194	-7.13451836675049	9.71266461677502e-13	4.44726145009793e-11	down
TVP23C	30.732773599669	-2.15605373880854	0.302353989861759	-7.13089230208049	9.97203249514856e-13	4.55119677871114e-11	down
CD52	3456.29232941003	1.69426959629433	0.237645056055941	7.12941234466712	1.00798345413777e-12	4.58550919573289e-11	up
CLASP1	2930.41253379973	-1.06244512954147	0.14906999776503	-7.12715600369258	1.0246393982984e-12	4.64624387802599e-11	down
USP42	665.040550413267	-1.09395998378333	0.15354336391605	-7.12476238557244	1.04260395067899e-12	4.71250280858345e-11	down
RTF1	758.366016954801	-1.58720594051271	0.222823198636696	-7.12316289427555	1.0547803410146e-12	4.75225873514174e-11	down
KMT2A	4294.64896505733	-1.62681536518979	0.22844816024278	-7.12115765546509	1.07024284143524e-12	4.8065187290911e-11	down
ETAA1	394.892443914381	1.9354082044332	0.271909871227932	7.1178298738953	1.09639581364291e-12	4.90829170457912e-11	up
METTL25	1211.44507422553	1.59582592902146	0.224297766659639	7.11476513024337	1.12103573755541e-12	5.00266646438615e-11	up
RGS1	726.618080170888	2.38696313777366	0.335706394088985	7.11027010447991	1.15816069612279e-12	5.12840650131213e-11	up
MECP2	1656.46795837966	-1.32501887363706	0.186359049380105	-7.11003237054777	1.16015740728268e-12	5.12840650131213e-11	down
SAFB2	714.423399715672	-1.38902992512204	0.195427360196517	-7.1076533179656	1.18032587713886e-12	5.20120402976205e-11	down
CEP250	87.0661434249737	-1.422927551536	0.200340988614417	-7.10252835117337	1.22494890640931e-12	5.37880029111135e-11	down
OST4	2993.95438143853	1.87378401569986	0.264009333035616	7.09741581539874	1.27111184591456e-12	5.54907429131085e-11	up
ATXN7	2603.29548266739	-1.22969562310846	0.173349590482389	-7.09373249562646	1.30542352580175e-12	5.66368472289974e-11	down
AQP3	811.535732226805	1.68391737858858	0.237607439464971	7.08697245498842	1.37077652747202e-12	5.92892481436128e-11	up
RABAC1	572.51388085522	1.8523097532458	0.261509101443444	7.08315597056341	1.40907928390188e-12	6.05731727639412e-11	up
GOLT1B	884.150167076404	1.75751504826499	0.248120882158274	7.08330162692186	1.4075983697634e-12	6.05731727639412e-11	up
CD164	4434.02139166593	1.32864694697108	0.187810344396978	7.07440770228659	1.50088421251595e-12	6.43229554126119e-11	up
CASZ1	209.625040330883	-1.47451879787525	0.20846278063131	-7.07329525879778	1.51297089040007e-12	6.4643865672808e-11	down
COX6A1	1194.13369572932	1.7827610545351	0.252161750109237	7.06991069725211	1.55033434902e-12	6.60395452853761e-11	up
ATG4C	535.705809270807	1.62687704115643	0.230229593157379	7.06632461468294	1.59091018829117e-12	6.75632160628671e-11	up
JMJD8	466.675170688036	1.10619562731744	0.156564779444412	7.06541810516324	1.60133103877995e-12	6.78009349762942e-11	up
PTCRA	209.919202026084	2.57845636667805	0.365061948995824	7.06306525172129	1.62869192873909e-12	6.87523196465027e-11	up
TMEM160	123.216569916124	2.43680219886313	0.345213888228309	7.05881855266361	1.67924168843e-12	7.06739533361094e-11	up
CXorf65	135.659713776588	-1.43938770239606	0.204093585611256	-7.05258667529958	1.75621945565961e-12	7.36930653379318e-11	down
SECISBP2	1907.43908913438	-1.10045020269481	0.156229741025939	-7.04379457757724	1.87073886458241e-12	7.82648101768898e-11	down
U2AF1	165.747282969203	-2.44778340100218	0.347796750862152	-7.03797086929186	1.95059453322387e-12	8.13635233042373e-11	down
TFEC	2505.26908072496	2.30965573536435	0.328229307307816	7.0367139190235	1.96826380965348e-12	8.18576460718904e-11	up
DOCK2	9670.48173356913	-1.16042066142939	0.164968799359831	-7.03418262078926	2.00432469750375e-12	8.31114816307085e-11	down
PROS1	284.798704574341	2.03754722179371	0.289796130015983	7.03096767262329	2.05106025464262e-12	8.46847845511182e-11	up
NBPF14	1345.70531567833	-1.54847734104561	0.220243661940466	-7.0307464351196	2.05431539673695e-12	8.46847845511182e-11	down
CLEC10A	890.620676960074	2.328139740491	0.331296353615238	7.02736300923753	2.10473280309945e-12	8.65094415589737e-11	up
TMTC3	449.611598632238	1.57005392278146	0.223443874114305	7.02661430752978	2.1160523547134e-12	8.6721131050164e-11	up
ERN1	2195.78075364178	-1.12860963137387	0.160641806493199	-7.02562835921329	2.13104995014328e-12	8.68294757946785e-11	down
TOR1AIP2	1309.93391903084	-1.28660816911454	0.183121089732659	-7.02599668335789	2.12543508627422e-12	8.68294757946785e-11	down
APH1A	2114.55062247636	1.33064570264047	0.189467178664694	7.02309345617776	2.17008949142148e-12	8.81645895402072e-11	up
HPS6	1312.1861931176	1.96326469539575	0.279603627480917	7.02159951601394	2.19342500074283e-12	8.88558364133775e-11	up
NUBP2	524.105977880335	1.59336757133604	0.226959050971549	7.02050684700729	2.21064827476895e-12	8.92962149380088e-11	up
NPC1	1406.75820121041	-1.03002956268321	0.14678206118998	-7.01740767456618	2.26022411814047e-12	9.10371645521506e-11	down
ECI1	314.488935015196	1.78246538014563	0.25411977276316	7.01427268238154	2.31148200451536e-12	9.25712323004913e-11	up
TTF1	276.464427652318	-1.17479885646155	0.167479401846428	-7.01458712838485	2.30628972089174e-12	9.25712323004913e-11	down
BCAS2	356.222696007584	1.23973218559545	0.176796929725699	7.01218164545559	2.34630301643273e-12	9.36988110852126e-11	up
ANKRD11	1429.20507632292	-1.75537666736375	0.250479211331112	-7.00807327696066	2.41622262260823e-12	9.62176810368383e-11	down
NDUFC2	389.272507396021	1.08826489880106	0.1553184737812	7.00666747687799	2.44061377645344e-12	9.63699658865339e-11	up
EPS15L1	824.290567707017	-1.54096744602573	0.219919634094795	-7.00695712035197	2.4355686832655e-12	9.63699658865339e-11	down
SLC22A1	98.0070578692883	-2.84825376550788	0.406470210173305	-7.00728785091899	2.42982043024484e-12	9.63699658865339e-11	down
NOSIP	1771.70865963379	1.89785373129108	0.271081755713156	7.00103821556802	2.54072623028739e-12	1.00041984927591e-10	up
RPL41	1809.08385370431	1.68827305179126	0.241168375244396	7.00039153176858	2.55248181481578e-12	1.00224125337613e-10	up
RPL27A	4524.14089586878	1.16040786267083	0.165849690387191	6.99674422039467	2.61978923500523e-12	1.02295492434635e-10	up
SLFN13	781.641817928584	-1.45221872475126	0.207545373917245	-6.99711440126005	2.61287932523871e-12	1.02295492434635e-10	down
NSD1	2684.90922696055	-1.32781554649717	0.189863151033169	-6.99354002749695	2.68035342737115e-12	1.04370438029242e-10	down
GADD45GIP1	136.853135145368	1.66119799606667	0.237616404966696	6.99109136130356	2.72756059835587e-12	1.05915246770963e-10	up
TSPAN4	180.477639801533	1.97243835556971	0.282432553333196	6.98375003975818	2.8740322646971e-12	1.11295513897651e-10	up
HMMR	43.9225567714874	2.49656712019914	0.357538243497518	6.98265756350192	2.89647824137159e-12	1.11856578678463e-10	up
FAM111A	1542.32630001273	-1.33292345207746	0.191013397988779	-6.9781673228794	2.99055369984384e-12	1.15173187284123e-10	down
COX7C	1638.08406030591	1.57650835770712	0.225971274227672	6.97658745827464	3.02436098266134e-12	1.16156946265766e-10	up
TRAPPC6A	401.956199547143	1.94590908342201	0.279179110859945	6.97010989621714	3.16693501000071e-12	1.20971753901032e-10	up
EIF4EBP1	238.173802065444	1.61481291752851	0.231667048787425	6.97040397406817	3.16032173947171e-12	1.20971753901032e-10	up
FAM209A	37.8199101050652	-2.02403281009084	0.290457260826258	-6.96843592180522	3.20483889311797e-12	1.22087859947315e-10	down
DCTPP1	266.219482517584	1.81218897019478	0.260130041510394	6.966473228823	3.249847028776e-12	1.23065947448959e-10	up
ICAM2	1926.47650397889	1.5886819728878	0.228033681022774	6.96687421683613	3.24060154717147e-12	1.23065947448959e-10	up
RANBP6	1220.0681303657	1.0432326473714	0.149756917580222	6.96617334429683	3.25677829202624e-12	1.23065947448959e-10	up
CDK1	57.1774414695011	2.40941310281876	0.346098895425969	6.9616318764997	3.36353484743134e-12	1.26759274397701e-10	up
NRDC	1069.03383484736	-1.38749839145676	0.199350640619289	-6.96008995580076	3.40055531597638e-12	1.2781178095369e-10	down
TCHP	446.723245726956	-1.39360650299824	0.200258210622431	-6.95904801439456	3.42579752083466e-12	1.28417162000994e-10	down
ADCK2	429.094550842207	1.28760841440718	0.185093799725601	6.95651835078239	3.48784844037309e-12	1.30049563730304e-10	up
